country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,place_id,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
PL,Poland,Pomeranian Voivodeship,Gdańsk,,,,ChIJe_rUFBxz_UYR43WAxU35cps,2021-03-19,-39,-3,-28,-42,-21,13
PL,Poland,Pomeranian Voivodeship,Gdańsk,,,,ChIJe_rUFBxz_UYR43WAxU35cps,2021-03-20,-44,-9,-17,-42,-10,8
PL,Poland,Pomeranian Voivodeship,Gdańsk,,,,ChIJe_rUFBxz_UYR43WAxU35cps,2021-03-21,-61,-31,-14,-46,-9,6
PL,Poland,Pomeranian Voivodeship,Gdańsk,,,,ChIJe_rUFBxz_UYR43WAxU35cps,2021-03-22,-35,-6,-7,-43,-24,13
PL,Poland,Pomeranian Voivodeship,Gdańsk,,,,ChIJe_rUFBxz_UYR43WAxU35cps,2021-03-23,-34,-5,23,-46,-33,12
PL,Poland,Pomeranian Voivodeship,Gdańsk,,,,ChIJe_rUFBxz_UYR43WAxU35cps,2021-03-24,-35,-7,-12,-46,-33,14
PL,Poland,Pomeranian Voivodeship,Gdańsk,,,,ChIJe_rUFBxz_UYR43WAxU35cps,2021-03-25,-28,0,8,-44,-33,12
PL,Poland,Pomeranian Voivodeship,Gdańsk,,,,ChIJe_rUFBxz_UYR43WAxU35cps,2021-03-26,-27,5,32,-36,-23,11
PL,Poland,Pomeranian Voivodeship,Gdańsk,,,,ChIJe_rUFBxz_UYR43WAxU35cps,2021-03-27,-54,-14,-2,-40,-10,8
PL,Poland,Pomeranian Voivodeship,Gdańsk,,,,ChIJe_rUFBxz_UYR43WAxU35cps,2021-03-28,-47,104,-2,-42,5,5
PL,Poland,Pomeranian Voivodeship,Gdańsk,,,,ChIJe_rUFBxz_UYR43WAxU35cps,2021-03-29,-48,-13,-28,-47,-28,15
PL,Poland,Pomeranian Voivodeship,Gdańsk,,,,ChIJe_rUFBxz_UYR43WAxU35cps,2021-03-30,-36,1,84,-42,-36,12
PL,Poland,Pomeranian Voivodeship,Gdańsk,,,,ChIJe_rUFBxz_UYR43WAxU35cps,2021-03-31,-43,6,88,-37,-35,10
PL,Poland,Pomeranian Voivodeship,Gdańsk,,,,ChIJe_rUFBxz_UYR43WAxU35cps,2021-04-01,-50,10,-21,-46,-37,13
PL,Poland,Pomeranian Voivodeship,Gdańsk,,,,ChIJe_rUFBxz_UYR43WAxU35cps,2021-04-02,-50,17,1,-44,-37,14
PL,Poland,Pomeranian Voivodeship,Gdańsk,,,,ChIJe_rUFBxz_UYR43WAxU35cps,2021-04-03,-71,-39,-26,-52,-31,11
PL,Poland,Pomeranian Voivodeship,Gdańsk,,,,ChIJe_rUFBxz_UYR43WAxU35cps,2021-04-04,-81,-54,13,-57,-8,1
PL,Poland,Pomeranian Voivodeship,Gdańsk County,,,,ChIJl9oWWp1w_UYRsM8OrTIOAgM,2021-01-01,-82,-91,,-65,-88,31
PL,Poland,Pomeranian Voivodeship,Gdańsk County,,,,ChIJl9oWWp1w_UYRsM8OrTIOAgM,2021-01-02,-23,-12,,6,-33,11
PL,Poland,Pomeranian Voivodeship,Gdańsk County,,,,ChIJl9oWWp1w_UYRsM8OrTIOAgM,2021-01-03,-30,-24,9,0,-12,8
PL,Poland,Pomeranian Voivodeship,Gdańsk County,,,,ChIJl9oWWp1w_UYRsM8OrTIOAgM,2021-01-04,-7,10,,12,-20,12
PL,Poland,Pomeranian Voivodeship,Gdańsk County,,,,ChIJl9oWWp1w_UYRsM8OrTIOAgM,2021-01-05,2,31,,23,-36,11
PL,Poland,Pomeranian Voivodeship,Gdańsk County,,,,ChIJl9oWWp1w_UYRsM8OrTIOAgM,2021-01-06,-68,-79,,-57,-85,32
PL,Poland,Pomeranian Voivodeship,Gdańsk County,,,,ChIJl9oWWp1w_UYRsM8OrTIOAgM,2021-01-07,1,12,,-2,-35,13
PL,Poland,Pomeranian Voivodeship,Gdańsk County,,,,ChIJl9oWWp1w_UYRsM8OrTIOAgM,2021-01-08,1,9,,19,-14,12
PL,Poland,Pomeranian Voivodeship,Gdańsk County,,,,ChIJl9oWWp1w_UYRsM8OrTIOAgM,2021-01-09,-7,-2,,23,-4,8
PL,Poland,Pomeranian Voivodeship,Gdańsk County,,,,ChIJl9oWWp1w_UYRsM8OrTIOAgM,2021-01-10,-16,0,74,11,-7,6
PL,Poland,Pomeranian Voivodeship,Gdańsk County,,,,ChIJl9oWWp1w_UYRsM8OrTIOAgM,2021-01-11,0,6,,11,-15,9
PL,Poland,Pomeranian Voivodeship,Gdańsk County,,,,ChIJl9oWWp1w_UYRsM8OrTIOAgM,2021-01-12,-7,4,,17,-31,11
PL,Poland,Pomeranian Voivodeship,Gdańsk County,,,,ChIJl9oWWp1w_UYRsM8OrTIOAgM,2021-01-13,-5,2,,6,-31,11
PL,Poland,Pomeranian Voivodeship,Gdańsk County,,,,ChIJl9oWWp1w_UYRsM8OrTIOAgM,2021-01-14,-5,1,,4,-33,10
PL,Poland,Pomeranian Voivodeship,Gdańsk County,,,,ChIJl9oWWp1w_UYRsM8OrTIOAgM,2021-01-15,-3,1,,44,-15,9
PL,Poland,Pomeranian Voivodeship,Gdańsk County,,,,ChIJl9oWWp1w_UYRsM8OrTIOAgM,2021-01-16,-17,-10,,20,-10,7
PL,Poland,Pomeranian Voivodeship,Gdańsk County,,,,ChIJl9oWWp1w_UYRsM8OrTIOAgM,2021-01-17,-38,-26,63,8,-9,6
PL,Poland,Pomeranian Voivodeship,Gdańsk County,,,,ChIJl9oWWp1w_UYRsM8OrTIOAgM,2021-01-18,-9,2,,19,-17,10
PL,Poland,Pomeranian Voivodeship,Gdańsk County,,,,ChIJl9oWWp1w_UYRsM8OrTIOAgM,2021-01-19,-8,1,,23,-30,11
PL,Poland,Pomeranian Voivodeship,Gdańsk County,,,,ChIJl9oWWp1w_UYRsM8OrTIOAgM,2021-01-20,-6,-1,,3,-29,12
PL,Poland,Pomeranian Voivodeship,Gdańsk County,,,,ChIJl9oWWp1w_UYRsM8OrTIOAgM,2021-01-21,-4,5,,5,-29,10
PL,Poland,Pomeranian Voivodeship,Gdańsk County,,,,ChIJl9oWWp1w_UYRsM8OrTIOAgM,2021-01-22,-1,6,,28,-8,9
PL,Poland,Pomeranian Voivodeship,Gdańsk County,,,,ChIJl9oWWp1w_UYRsM8OrTIOAgM,2021-01-23,-14,-8,3,19,-6,7
PL,Poland,Pomeranian Voivodeship,Gdańsk County,,,,ChIJl9oWWp1w_UYRsM8OrTIOAgM,2021-01-24,-30,-16,-13,-2,-6,6
PL,Poland,Pomeranian Voivodeship,Gdańsk County,,,,ChIJl9oWWp1w_UYRsM8OrTIOAgM,2021-01-25,-5,2,,18,-13,9
PL,Poland,Pomeranian Voivodeship,Gdańsk County,,,,ChIJl9oWWp1w_UYRsM8OrTIOAgM,2021-01-26,-6,1,,15,-28,10
PL,Poland,Pomeranian Voivodeship,Gdańsk County,,,,ChIJl9oWWp1w_UYRsM8OrTIOAgM,2021-01-27,-7,-1,,0,-27,11
PL,Poland,Pomeranian Voivodeship,Gdańsk County,,,,ChIJl9oWWp1w_UYRsM8OrTIOAgM,2021-01-28,-8,0,,-5,-29,11
PL,Poland,Pomeranian Voivodeship,Gdańsk County,,,,ChIJl9oWWp1w_UYRsM8OrTIOAgM,2021-01-29,-3,7,,12,-8,10
PL,Poland,Pomeranian Voivodeship,Gdańsk County,,,,ChIJl9oWWp1w_UYRsM8OrTIOAgM,2021-01-30,-10,-7,,9,-5,7
PL,Poland,Pomeranian Voivodeship,Gdańsk County,,,,ChIJl9oWWp1w_UYRsM8OrTIOAgM,2021-01-31,14,113,75,31,2,5
PL,Poland,Pomeranian Voivodeship,Gdańsk County,,,,ChIJl9oWWp1w_UYRsM8OrTIOAgM,2021-02-01,-11,-4,,11,-11,8
PL,Poland,Pomeranian Voivodeship,Gdańsk County,,,,ChIJl9oWWp1w_UYRsM8OrTIOAgM,2021-02-02,-9,1,,2,-28,11
PL,Poland,Pomeranian Voivodeship,Gdańsk County,,,,ChIJl9oWWp1w_UYRsM8OrTIOAgM,2021-02-03,-8,-1,,-6,-26,11
PL,Poland,Pomeranian Voivodeship,Gdańsk County,,,,ChIJl9oWWp1w_UYRsM8OrTIOAgM,2021-02-04,-9,-3,,2,-29,10
PL,Poland,Pomeranian Voivodeship,Gdańsk County,,,,ChIJl9oWWp1w_UYRsM8OrTIOAgM,2021-02-05,-1,11,,12,-6,9
PL,Poland,Pomeranian Voivodeship,Gdańsk County,,,,ChIJl9oWWp1w_UYRsM8OrTIOAgM,2021-02-06,-11,-4,,9,-4,6
PL,Poland,Pomeranian Voivodeship,Gdańsk County,,,,ChIJl9oWWp1w_UYRsM8OrTIOAgM,2021-02-07,-39,-16,62,-12,-9,7
PL,Poland,Pomeranian Voivodeship,Gdańsk County,,,,ChIJl9oWWp1w_UYRsM8OrTIOAgM,2021-02-08,-12,-2,,-4,-12,10
PL,Poland,Pomeranian Voivodeship,Gdańsk County,,,,ChIJl9oWWp1w_UYRsM8OrTIOAgM,2021-02-09,-9,4,,3,-29,12
PL,Poland,Pomeranian Voivodeship,Gdańsk County,,,,ChIJl9oWWp1w_UYRsM8OrTIOAgM,2021-02-10,-5,6,,-7,-28,12
PL,Poland,Pomeranian Voivodeship,Gdańsk County,,,,ChIJl9oWWp1w_UYRsM8OrTIOAgM,2021-02-11,-3,4,,12,-29,11
PL,Poland,Pomeranian Voivodeship,Gdańsk County,,,,ChIJl9oWWp1w_UYRsM8OrTIOAgM,2021-02-12,-11,13,,21,-8,10
PL,Poland,Pomeranian Voivodeship,Gdańsk County,,,,ChIJl9oWWp1w_UYRsM8OrTIOAgM,2021-02-13,-9,9,,1,-5,6
PL,Poland,Pomeranian Voivodeship,Gdańsk County,,,,ChIJl9oWWp1w_UYRsM8OrTIOAgM,2021-02-14,-3,10,89,22,-6,5
PL,Poland,Pomeranian Voivodeship,Gdańsk County,,,,ChIJl9oWWp1w_UYRsM8OrTIOAgM,2021-02-15,-10,12,,2,-11,8
PL,Poland,Pomeranian Voivodeship,Gdańsk County,,,,ChIJl9oWWp1w_UYRsM8OrTIOAgM,2021-02-16,-9,10,,5,-26,10
PL,Poland,Pomeranian Voivodeship,Gdańsk County,,,,ChIJl9oWWp1w_UYRsM8OrTIOAgM,2021-02-17,-19,1,,-1,-27,11
PL,Poland,Pomeranian Voivodeship,Gdańsk County,,,,ChIJl9oWWp1w_UYRsM8OrTIOAgM,2021-02-18,-13,11,,-3,-28,10
PL,Poland,Pomeranian Voivodeship,Gdańsk County,,,,ChIJl9oWWp1w_UYRsM8OrTIOAgM,2021-02-19,-12,14,,5,-8,10
PL,Poland,Pomeranian Voivodeship,Gdańsk County,,,,ChIJl9oWWp1w_UYRsM8OrTIOAgM,2021-02-20,-14,7,,-8,-1,5
PL,Poland,Pomeranian Voivodeship,Gdańsk County,,,,ChIJl9oWWp1w_UYRsM8OrTIOAgM,2021-02-21,-13,24,76,26,-5,4
PL,Poland,Pomeranian Voivodeship,Gdańsk County,,,,ChIJl9oWWp1w_UYRsM8OrTIOAgM,2021-02-22,-9,14,,1,-9,7
PL,Poland,Pomeranian Voivodeship,Gdańsk County,,,,ChIJl9oWWp1w_UYRsM8OrTIOAgM,2021-02-23,-8,14,,-5,-25,9
PL,Poland,Pomeranian Voivodeship,Gdańsk County,,,,ChIJl9oWWp1w_UYRsM8OrTIOAgM,2021-02-24,-8,13,,-10,-24,10
PL,Poland,Pomeranian Voivodeship,Gdańsk County,,,,ChIJl9oWWp1w_UYRsM8OrTIOAgM,2021-02-25,-3,17,,-5,-27,9
PL,Poland,Pomeranian Voivodeship,Gdańsk County,,,,ChIJl9oWWp1w_UYRsM8OrTIOAgM,2021-02-26,-3,20,,17,-5,8
PL,Poland,Pomeranian Voivodeship,Gdańsk County,,,,ChIJl9oWWp1w_UYRsM8OrTIOAgM,2021-02-27,-3,13,,1,0,4
PL,Poland,Pomeranian Voivodeship,Gdańsk County,,,,ChIJl9oWWp1w_UYRsM8OrTIOAgM,2021-02-28,4,33,,25,-4,4
PL,Poland,Pomeranian Voivodeship,Gdańsk County,,,,ChIJl9oWWp1w_UYRsM8OrTIOAgM,2021-03-01,-3,18,,3,-9,7
PL,Poland,Pomeranian Voivodeship,Gdańsk County,,,,ChIJl9oWWp1w_UYRsM8OrTIOAgM,2021-03-02,-4,14,,-1,-25,9
PL,Poland,Pomeranian Voivodeship,Gdańsk County,,,,ChIJl9oWWp1w_UYRsM8OrTIOAgM,2021-03-03,-4,13,,-7,-25,9
PL,Poland,Pomeranian Voivodeship,Gdańsk County,,,,ChIJl9oWWp1w_UYRsM8OrTIOAgM,2021-03-04,-10,11,,-14,-27,9
PL,Poland,Pomeranian Voivodeship,Gdańsk County,,,,ChIJl9oWWp1w_UYRsM8OrTIOAgM,2021-03-05,-5,19,,8,-5,9
PL,Poland,Pomeranian Voivodeship,Gdańsk County,,,,ChIJl9oWWp1w_UYRsM8OrTIOAgM,2021-03-06,-5,11,,-10,0,5
PL,Poland,Pomeranian Voivodeship,Gdańsk County,,,,ChIJl9oWWp1w_UYRsM8OrTIOAgM,2021-03-07,-22,-4,-14,-2,-10,6
PL,Poland,Pomeranian Voivodeship,Gdańsk County,,,,ChIJl9oWWp1w_UYRsM8OrTIOAgM,2021-03-08,0,40,,6,-9,7
PL,Poland,Pomeranian Voivodeship,Gdańsk County,,,,ChIJl9oWWp1w_UYRsM8OrTIOAgM,2021-03-09,-6,16,,2,-26,10
PL,Poland,Pomeranian Voivodeship,Gdańsk County,,,,ChIJl9oWWp1w_UYRsM8OrTIOAgM,2021-03-10,-1,20,,-8,-25,9
PL,Poland,Pomeranian Voivodeship,Gdańsk County,,,,ChIJl9oWWp1w_UYRsM8OrTIOAgM,2021-03-11,-13,9,,-12,-28,11
PL,Poland,Pomeranian Voivodeship,Gdańsk County,,,,ChIJl9oWWp1w_UYRsM8OrTIOAgM,2021-03-12,0,24,,5,-6,8
PL,Poland,Pomeranian Voivodeship,Gdańsk County,,,,ChIJl9oWWp1w_UYRsM8OrTIOAgM,2021-03-13,-10,11,,-16,-3,7
PL,Poland,Pomeranian Voivodeship,Gdańsk County,,,,ChIJl9oWWp1w_UYRsM8OrTIOAgM,2021-03-14,-24,7,1,-12,-10,7
PL,Poland,Pomeranian Voivodeship,Gdańsk County,,,,ChIJl9oWWp1w_UYRsM8OrTIOAgM,2021-03-15,-7,21,,1,-11,9
PL,Poland,Pomeranian Voivodeship,Gdańsk County,,,,ChIJl9oWWp1w_UYRsM8OrTIOAgM,2021-03-16,-1,22,,1,-27,10
PL,Poland,Pomeranian Voivodeship,Gdańsk County,,,,ChIJl9oWWp1w_UYRsM8OrTIOAgM,2021-03-17,-2,21,,-11,-26,11
PL,Poland,Pomeranian Voivodeship,Gdańsk County,,,,ChIJl9oWWp1w_UYRsM8OrTIOAgM,2021-03-18,-6,19,,-17,-28,11
PL,Poland,Pomeranian Voivodeship,Gdańsk County,,,,ChIJl9oWWp1w_UYRsM8OrTIOAgM,2021-03-19,-3,25,,6,-7,10
PL,Poland,Pomeranian Voivodeship,Gdańsk County,,,,ChIJl9oWWp1w_UYRsM8OrTIOAgM,2021-03-20,-6,15,,-9,-2,7
PL,Poland,Pomeranian Voivodeship,Gdańsk County,,,,ChIJl9oWWp1w_UYRsM8OrTIOAgM,2021-03-21,-16,14,70,0,-5,7
PL,Poland,Pomeranian Voivodeship,Gdańsk County,,,,ChIJl9oWWp1w_UYRsM8OrTIOAgM,2021-03-22,-4,25,,-8,-12,9
PL,Poland,Pomeranian Voivodeship,Gdańsk County,,,,ChIJl9oWWp1w_UYRsM8OrTIOAgM,2021-03-23,-2,22,,0,-29,10
PL,Poland,Pomeranian Voivodeship,Gdańsk County,,,,ChIJl9oWWp1w_UYRsM8OrTIOAgM,2021-03-24,0,22,,-17,-28,12
PL,Poland,Pomeranian Voivodeship,Gdańsk County,,,,ChIJl9oWWp1w_UYRsM8OrTIOAgM,2021-03-25,8,29,,-9,-29,10
PL,Poland,Pomeranian Voivodeship,Gdańsk County,,,,ChIJl9oWWp1w_UYRsM8OrTIOAgM,2021-03-26,20,37,,10,-7,8
PL,Poland,Pomeranian Voivodeship,Gdańsk County,,,,ChIJl9oWWp1w_UYRsM8OrTIOAgM,2021-03-27,-12,11,,-6,-4,7
PL,Poland,Pomeranian Voivodeship,Gdańsk County,,,,ChIJl9oWWp1w_UYRsM8OrTIOAgM,2021-03-28,37,205,,13,5,5
PL,Poland,Pomeranian Voivodeship,Gdańsk County,,,,ChIJl9oWWp1w_UYRsM8OrTIOAgM,2021-03-29,-12,14,,-8,-18,12
PL,Poland,Pomeranian Voivodeship,Gdańsk County,,,,ChIJl9oWWp1w_UYRsM8OrTIOAgM,2021-03-30,6,30,,2,-32,11
PL,Poland,Pomeranian Voivodeship,Gdańsk County,,,,ChIJl9oWWp1w_UYRsM8OrTIOAgM,2021-03-31,6,40,,-2,-32,10
PL,Poland,Pomeranian Voivodeship,Gdańsk County,,,,ChIJl9oWWp1w_UYRsM8OrTIOAgM,2021-04-01,-2,43,,-19,-35,11
PL,Poland,Pomeranian Voivodeship,Gdańsk County,,,,ChIJl9oWWp1w_UYRsM8OrTIOAgM,2021-04-02,6,61,,0,-26,13
PL,Poland,Pomeranian Voivodeship,Gdańsk County,,,,ChIJl9oWWp1w_UYRsM8OrTIOAgM,2021-04-03,-35,-12,,-26,-36,12
PL,Poland,Pomeranian Voivodeship,Gdańsk County,,,,ChIJl9oWWp1w_UYRsM8OrTIOAgM,2021-04-04,-63,-42,,-16,-15,2
PL,Poland,Pomeranian Voivodeship,Gdynia,,,,ChIJJ9geB0Wh_UYRx1iV1U-oKpA,2021-01-01,-81,-91,84,-71,-86,27
PL,Poland,Pomeranian Voivodeship,Gdynia,,,,ChIJJ9geB0Wh_UYRx1iV1U-oKpA,2021-01-02,-53,-25,58,-41,-30,10
PL,Poland,Pomeranian Voivodeship,Gdynia,,,,ChIJJ9geB0Wh_UYRx1iV1U-oKpA,2021-01-03,-57,-46,-4,-37,-18,8
PL,Poland,Pomeranian Voivodeship,Gdynia,,,,ChIJJ9geB0Wh_UYRx1iV1U-oKpA,2021-01-04,-40,-12,-11,-31,-32,14
PL,Poland,Pomeranian Voivodeship,Gdynia,,,,ChIJJ9geB0Wh_UYRx1iV1U-oKpA,2021-01-05,-36,5,-7,-37,-41,13
PL,Poland,Pomeranian Voivodeship,Gdynia,,,,ChIJJ9geB0Wh_UYRx1iV1U-oKpA,2021-01-06,-71,-84,31,-65,-84,29
PL,Poland,Pomeranian Voivodeship,Gdynia,,,,ChIJJ9geB0Wh_UYRx1iV1U-oKpA,2021-01-07,-36,-6,3,-35,-37,13
PL,Poland,Pomeranian Voivodeship,Gdynia,,,,ChIJJ9geB0Wh_UYRx1iV1U-oKpA,2021-01-08,-40,-10,24,-27,-22,13
PL,Poland,Pomeranian Voivodeship,Gdynia,,,,ChIJJ9geB0Wh_UYRx1iV1U-oKpA,2021-01-09,-48,-15,-8,-32,-15,9
PL,Poland,Pomeranian Voivodeship,Gdynia,,,,ChIJJ9geB0Wh_UYRx1iV1U-oKpA,2021-01-10,-53,-29,22,-30,-12,5
PL,Poland,Pomeranian Voivodeship,Gdynia,,,,ChIJJ9geB0Wh_UYRx1iV1U-oKpA,2021-01-11,-36,-11,4,-28,-26,12
PL,Poland,Pomeranian Voivodeship,Gdynia,,,,ChIJJ9geB0Wh_UYRx1iV1U-oKpA,2021-01-12,-37,-14,15,-35,-36,13
PL,Poland,Pomeranian Voivodeship,Gdynia,,,,ChIJJ9geB0Wh_UYRx1iV1U-oKpA,2021-01-13,-36,-16,25,-34,-35,11
PL,Poland,Pomeranian Voivodeship,Gdynia,,,,ChIJJ9geB0Wh_UYRx1iV1U-oKpA,2021-01-14,-39,-15,10,-35,-36,11
PL,Poland,Pomeranian Voivodeship,Gdynia,,,,ChIJJ9geB0Wh_UYRx1iV1U-oKpA,2021-01-15,-45,-17,23,-23,-23,11
PL,Poland,Pomeranian Voivodeship,Gdynia,,,,ChIJJ9geB0Wh_UYRx1iV1U-oKpA,2021-01-16,-52,-22,5,-27,-15,7
PL,Poland,Pomeranian Voivodeship,Gdynia,,,,ChIJJ9geB0Wh_UYRx1iV1U-oKpA,2021-01-17,-60,-39,-2,-34,-13,5
PL,Poland,Pomeranian Voivodeship,Gdynia,,,,ChIJJ9geB0Wh_UYRx1iV1U-oKpA,2021-01-18,-43,-16,-18,-34,-27,12
PL,Poland,Pomeranian Voivodeship,Gdynia,,,,ChIJJ9geB0Wh_UYRx1iV1U-oKpA,2021-01-19,-43,-18,5,-38,-37,12
PL,Poland,Pomeranian Voivodeship,Gdynia,,,,ChIJJ9geB0Wh_UYRx1iV1U-oKpA,2021-01-20,-41,-19,-16,-38,-34,13
PL,Poland,Pomeranian Voivodeship,Gdynia,,,,ChIJJ9geB0Wh_UYRx1iV1U-oKpA,2021-01-21,-39,-13,8,-35,-33,11
PL,Poland,Pomeranian Voivodeship,Gdynia,,,,ChIJJ9geB0Wh_UYRx1iV1U-oKpA,2021-01-22,-41,-13,35,-28,-17,11
PL,Poland,Pomeranian Voivodeship,Gdynia,,,,ChIJJ9geB0Wh_UYRx1iV1U-oKpA,2021-01-23,-51,-19,-34,-36,-13,8
PL,Poland,Pomeranian Voivodeship,Gdynia,,,,ChIJJ9geB0Wh_UYRx1iV1U-oKpA,2021-01-24,-60,-45,-24,-39,-13,6
PL,Poland,Pomeranian Voivodeship,Gdynia,,,,ChIJJ9geB0Wh_UYRx1iV1U-oKpA,2021-01-25,-40,-17,12,-30,-25,11
PL,Poland,Pomeranian Voivodeship,Gdynia,,,,ChIJJ9geB0Wh_UYRx1iV1U-oKpA,2021-01-26,-39,-17,15,-37,-35,12
PL,Poland,Pomeranian Voivodeship,Gdynia,,,,ChIJJ9geB0Wh_UYRx1iV1U-oKpA,2021-01-27,-37,-17,26,-36,-33,12
PL,Poland,Pomeranian Voivodeship,Gdynia,,,,ChIJJ9geB0Wh_UYRx1iV1U-oKpA,2021-01-28,-41,-15,6,-35,-32,12
PL,Poland,Pomeranian Voivodeship,Gdynia,,,,ChIJJ9geB0Wh_UYRx1iV1U-oKpA,2021-01-29,-41,-12,17,-26,-16,11
PL,Poland,Pomeranian Voivodeship,Gdynia,,,,ChIJJ9geB0Wh_UYRx1iV1U-oKpA,2021-01-30,-48,-21,15,-25,-11,7
PL,Poland,Pomeranian Voivodeship,Gdynia,,,,ChIJJ9geB0Wh_UYRx1iV1U-oKpA,2021-01-31,-39,98,10,-23,3,4
PL,Poland,Pomeranian Voivodeship,Gdynia,,,,ChIJJ9geB0Wh_UYRx1iV1U-oKpA,2021-02-01,-29,-15,2,-25,-22,11
PL,Poland,Pomeranian Voivodeship,Gdynia,,,,ChIJJ9geB0Wh_UYRx1iV1U-oKpA,2021-02-02,-31,-13,10,-36,-34,12
PL,Poland,Pomeranian Voivodeship,Gdynia,,,,ChIJJ9geB0Wh_UYRx1iV1U-oKpA,2021-02-03,-29,-15,-7,-35,-32,12
PL,Poland,Pomeranian Voivodeship,Gdynia,,,,ChIJJ9geB0Wh_UYRx1iV1U-oKpA,2021-02-04,-29,-10,-7,-31,-31,11
PL,Poland,Pomeranian Voivodeship,Gdynia,,,,ChIJJ9geB0Wh_UYRx1iV1U-oKpA,2021-02-05,-33,-4,11,-26,-15,10
PL,Poland,Pomeranian Voivodeship,Gdynia,,,,ChIJJ9geB0Wh_UYRx1iV1U-oKpA,2021-02-06,-37,-14,3,-29,-8,7
PL,Poland,Pomeranian Voivodeship,Gdynia,,,,ChIJJ9geB0Wh_UYRx1iV1U-oKpA,2021-02-07,-59,-37,-27,-35,-10,6
PL,Poland,Pomeranian Voivodeship,Gdynia,,,,ChIJJ9geB0Wh_UYRx1iV1U-oKpA,2021-02-08,-37,-15,-30,-31,-24,12
PL,Poland,Pomeranian Voivodeship,Gdynia,,,,ChIJJ9geB0Wh_UYRx1iV1U-oKpA,2021-02-09,-37,-15,-2,-26,-35,13
PL,Poland,Pomeranian Voivodeship,Gdynia,,,,ChIJJ9geB0Wh_UYRx1iV1U-oKpA,2021-02-10,-31,-11,-12,-27,-33,13
PL,Poland,Pomeranian Voivodeship,Gdynia,,,,ChIJJ9geB0Wh_UYRx1iV1U-oKpA,2021-02-11,-28,-7,-21,-23,-30,11
PL,Poland,Pomeranian Voivodeship,Gdynia,,,,ChIJJ9geB0Wh_UYRx1iV1U-oKpA,2021-02-12,-32,-4,4,-19,-16,11
PL,Poland,Pomeranian Voivodeship,Gdynia,,,,ChIJJ9geB0Wh_UYRx1iV1U-oKpA,2021-02-13,-30,-5,26,-16,-9,6
PL,Poland,Pomeranian Voivodeship,Gdynia,,,,ChIJJ9geB0Wh_UYRx1iV1U-oKpA,2021-02-14,-32,-22,60,-14,-8,4
PL,Poland,Pomeranian Voivodeship,Gdynia,,,,ChIJJ9geB0Wh_UYRx1iV1U-oKpA,2021-02-15,-32,-10,9,-23,-23,11
PL,Poland,Pomeranian Voivodeship,Gdynia,,,,ChIJJ9geB0Wh_UYRx1iV1U-oKpA,2021-02-16,-30,-8,15,-31,-33,11
PL,Poland,Pomeranian Voivodeship,Gdynia,,,,ChIJJ9geB0Wh_UYRx1iV1U-oKpA,2021-02-17,-38,-18,-28,-29,-32,12
PL,Poland,Pomeranian Voivodeship,Gdynia,,,,ChIJJ9geB0Wh_UYRx1iV1U-oKpA,2021-02-18,-32,-8,9,-26,-32,11
PL,Poland,Pomeranian Voivodeship,Gdynia,,,,ChIJJ9geB0Wh_UYRx1iV1U-oKpA,2021-02-19,-37,-7,-3,-21,-17,11
PL,Poland,Pomeranian Voivodeship,Gdynia,,,,ChIJJ9geB0Wh_UYRx1iV1U-oKpA,2021-02-20,-33,-9,43,-21,-10,6
PL,Poland,Pomeranian Voivodeship,Gdynia,,,,ChIJJ9geB0Wh_UYRx1iV1U-oKpA,2021-02-21,-38,-13,86,-14,-9,3
PL,Poland,Pomeranian Voivodeship,Gdynia,,,,ChIJJ9geB0Wh_UYRx1iV1U-oKpA,2021-02-22,-29,-8,35,-18,-23,10
PL,Poland,Pomeranian Voivodeship,Gdynia,,,,ChIJJ9geB0Wh_UYRx1iV1U-oKpA,2021-02-23,-28,-8,62,-28,-34,10
PL,Poland,Pomeranian Voivodeship,Gdynia,,,,ChIJJ9geB0Wh_UYRx1iV1U-oKpA,2021-02-24,-26,-8,62,-25,-31,10
PL,Poland,Pomeranian Voivodeship,Gdynia,,,,ChIJJ9geB0Wh_UYRx1iV1U-oKpA,2021-02-25,-22,-6,108,-22,-30,9
PL,Poland,Pomeranian Voivodeship,Gdynia,,,,ChIJJ9geB0Wh_UYRx1iV1U-oKpA,2021-02-26,-28,-2,19,-15,-16,10
PL,Poland,Pomeranian Voivodeship,Gdynia,,,,ChIJJ9geB0Wh_UYRx1iV1U-oKpA,2021-02-27,-25,-5,89,-14,-8,4
PL,Poland,Pomeranian Voivodeship,Gdynia,,,,ChIJJ9geB0Wh_UYRx1iV1U-oKpA,2021-02-28,-45,-18,30,-20,-10,4
PL,Poland,Pomeranian Voivodeship,Gdynia,,,,ChIJJ9geB0Wh_UYRx1iV1U-oKpA,2021-03-01,-27,-4,36,-20,-22,10
PL,Poland,Pomeranian Voivodeship,Gdynia,,,,ChIJJ9geB0Wh_UYRx1iV1U-oKpA,2021-03-02,-29,-7,27,-30,-33,11
PL,Poland,Pomeranian Voivodeship,Gdynia,,,,ChIJJ9geB0Wh_UYRx1iV1U-oKpA,2021-03-03,-26,-7,39,-26,-32,11
